Case ID,Activity,Timestamp,Resource,Loan type,Amount,Channel,Region,Outcome
L0048,Check completeness,2025-05-25 12:40:00,Ben,Personal,18300.00,Online,South,Rejected
L0048,Request documents,2025-05-25 18:08:00,Ben,Personal,18300.00,Online,South,Rejected
L0048,Receive documents,2025-06-02 02:37:00,Ben,Personal,18300.00,Online,South,Rejected
L0048,Request documents,2025-06-02 04:40:00,Dana,Personal,18300.00,Online,South,Rejected
L0048,Receive documents,2025-06-11 23:15:00,Ana,Personal,18300.00,Online,South,Rejected
L0048,Request documents,2025-06-12 02:20:00,Ben,Personal,18300.00,Online,South,Rejected
L0048,Receive documents,2025-06-19 17:05:00,Dana,Personal,18300.00,Online,South,Rejected
L0048,Assess credit,2025-06-21 14:39:00,Eli,Personal,18300.00,Online,South,Rejected
L0048,Reject application,2025-06-22 16:16:00,Eli,Personal,18300.00,Online,South,Rejected
L0049,Submit application,2025-06-06 13:00:00,Portal,Personal,18300.00,Online,East,Approved
L0049,Check completeness,2025-06-06 16:43:00,Ben,Personal,18300.00,Online,East,Approved
L0049,Assess credit,2025-06-08 10:20:00,Farah,Personal,18300.00,Online,East,Approved
L0049,Approve application,2025-06-09 01:41:00,Eli,Personal,18300.00,Online,East,Approved
L0049,Send offer,2025-06-09 05:36:00,Ben,Personal,18300.00,Online,East,Approved
L0049,Sign contract,2025-06-10 06:17:00,Chen,Personal,18300.00,Online,East,Approved
L0050,Submit application,2025-05-15 10:00:00,Chen,Mortgage,162800.00,Branch,West,Approved
L0050,Check completeness,2025-05-15 18:05:00,Chen,Mortgage,162800.00,Branch,West,Approved
L0050,Assess credit,2025-05-17 15:21:00,Eli,Mortgage,162800.00,Branch,West,Approved
L0050,Manual review,2025-05-18 23:57:00,Gil,Mortgage,162800.00,Branch,West,Approved
L0050,Approve application,2025-05-19 22:07:00,Farah,Mortgage,162800.00,Branch,West,Approved
L0050,Send offer,2025-05-20 05:29:00,Chen,Mortgage,162800.00,Branch,West,Approved
L0050,Sign contract,2025-05-24 12:07:00,Dana,Mortgage,162800.00,Branch,West,Approved
L0051,Submit application,2025-03-17 10:00:00,Ana,Personal,9600.00,Branch,North,Approved
L0051,Check completeness,2025-03-17 19:53:00,Dana,Personal,9600.00,Branch,North,Approved
L0051,Request documents,2025-03-17 23:08:00,Ana,Personal,9600.00,Branch,North,Approved
L0051,Receive documents,2025-03-19 02:03:00,Ana,Personal,9600.00,Branch,North,Approved
L0051,Assess credit,2025-03-20 23:12:00,Eli,Personal,9600.00,Branch,North,Approved
L0051,Approve application,2025-03-21 11:08:00,Farah,Personal,9600.00,Branch,North,Approved
L0051,Send offer,2025-03-21 13:01:00,Ana,Personal,9600.00,Branch,North,Approved
L0051,Sign contract,2025-03-24 00:59:00,Ana,Personal,9600.00,Branch,North,Approved
L0052,Submit application,2025-01-17 15:00:00,Ana,Personal,7200.00,Branch,East,Approved
L0052,Check completeness,2025-01-18 03:08:00,Dana,Personal,7200.00,Branch,East,Approved
L0052,Assess credit,2025-01-19 06:13:00,Farah,Personal,7200.00,Branch,East,Approved
L0052,Approve application,2025-01-20 04:45:00,Eli,Personal,7200.00,Branch,East,Approved
L0052,Send offer,2025-01-20 06:22:00,Ana,Personal,7200.00,Branch,East,Approved
L0052,Sign contract,2025-01-26 23:51:00,Ben,Personal,7200.00,Branch,East,Approved
L0053,Submit application,2025-02-19 14:00:00,Portal,Business,122000.00,Online,South,Approved
L0053,Check completeness,2025-02-19 16:57:00,Dana,Business,122000.00,Online,South,Approved
L0053,Assess credit,2025-02-21 14:33:00,Farah,Business,122000.00,Online,South,Approved
L0053,Manual review,2025-02-23 11:09:00,Gil,Business,122000.00,Online,South,Approved
L0053,Approve application,2025-02-24 02:40:00,Eli,Business,122000.00,Online,South,Approved
L0053,Send offer,2025-02-24 10:32:00,Ben,Business,122000.00,Online,South,Approved
L0053,Sign contract,2025-02-26 02:22:00,Ana,Business,122000.00,Online,South,Approved
L0054,Submit application,2025-03-24 14:00:00,Ben,Auto,25900.00,Branch,North,Approved
L0054,Check completeness,2025-03-25 01:43:00,Chen,Auto,25900.00,Branch,North,Approved
L0054,Assess credit,2025-03-26 08:57:00,Farah,Auto,25900.00,Branch,North,Approved
L0054,Approve application,2025-03-27 00:31:00,Eli,Auto,25900.00,Branch,North,Approved
L0054,Send offer,2025-03-27 07:25:00,Chen,Auto,25900.00,Branch,North,Approved
L0054,Sign contract,2025-03-28 20:33:00,Chen,Auto,25900.00,Branch,North,Approved
L0055,Submit application,2025-05-24 08:00:00,Portal,Personal,6100.00,Online,East,Rejected
L0055,Check completeness,2025-05-25 05:16:00,Ben,Personal,6100.00,Online,East,Rejected
L0055,Reject application,2025-05-25 08:29:00,Chen,Personal,6100.00,Online,East,Rejected
L0056,Submit application,2025-04-15 08:00:00,Portal,Personal,19100.00,Online,South,Rejected
L0056,Check completeness,2025-04-15 21:01:00,Dana,Personal,19100.00,Online,South,Rejected
L0056,Reject application,2025-04-16 03:44:00,Ben,Personal,19100.00,Online,South,Rejected
L0057,Submit application,2025-02-26 12:00:00,Portal,Mortgage,302200.00,Online,North,Approved
L0057,Check completeness,2025-02-26 17:50:00,Ben,Mortgage,302200.00,Online,North,Approved
L0057,Request documents,2025-02-26 21:40:00,Dana,Mortgage,302200.00,Online,North,Approved
L0057,Receive documents,2025-03-02 03:01:00,Ana,Mortgage,302200.00,Online,North,Approved
L0057,Assess credit,2025-03-03 11:05:00,Eli,Mortgage,302200.00,Online,North,Approved
L0057,Manual review,2025-03-06 01:25:00,Gil,Mortgage,302200.00,Online,North,Approved
L0057,Approve application,2025-03-06 17:36:00,Eli,Mortgage,302200.00,Online,North,Approved
L0057,Send offer,2025-03-06 23:39:00,Dana,Mortgage,302200.00,Online,North,Approved
L0057,Sign contract,2025-03-09 10:26:00,Dana,Mortgage,302200.00,Online,North,Approved
L0058,Submit application,2025-03-29 15:00:00,Chen,Personal,2800.00,Branch,East,Approved
L0058,Check completeness,2025-03-30 03:51:00,Dana,Personal,2800.00,Branch,East,Approved
L0058,Assess credit,2025-03-30 22:41:00,Farah,Personal,2800.00,Branch,East,Approved
L0058,Approve application,2025-03-31 02:51:00,Eli,Personal,2800.00,Branch,East,Approved
L0058,Send offer,2025-03-31 04:13:00,Dana,Personal,2800.00,Branch,East,Approved
L0058,Sign contract,2025-04-05 12:59:00,Ben,Personal,2800.00,Branch,East,Approved
L0059,Submit application,2025-01-16 16:00:00,Portal,Auto,37600.00,Online,North,Approved
L0059,Check completeness,2025-01-17 11:50:00,Ben,Auto,37600.00,Online,North,Approved
L0059,Assess credit,2025-01-19 02:24:00,Farah,Auto,37600.00,Online,North,Approved
L0059,Approve application,2025-01-20 01:45:00,Eli,Auto,37600.00,Online,North,Approved
L0059,Send offer,2025-01-20 04:54:00,Dana,Auto,37600.00,Online,North,Approved
L0059,Sign contract,2025-01-22 01:27:00,Dana,Auto,37600.00,Online,North,Approved
L0060,Submit application,2025-05-01 12:00:00,Ben,Mortgage,332700.00,Broker,South,Rejected
L0060,Check completeness,2025-05-02 06:22:00,Ben,Mortgage,332700.00,Broker,South,Rejected
L0060,Request documents,2025-05-02 10:25:00,Ana,Mortgage,332700.00,Broker,South,Rejected
L0060,Receive documents,2025-05-08 10:31:00,Chen,Mortgage,332700.00,Broker,South,Rejected
L0060,Assess credit,2025-05-08 14:34:00,Eli,Mortgage,332700.00,Broker,South,Rejected
L0060,Manual review,2025-05-10 05:33:00,Gil,Mortgage,332700.00,Broker,South,Rejected
L0060,Reject application,2025-05-10 12:30:00,Eli,Mortgage,332700.00,Broker,South,Rejected
L0061,Submit application,2025-04-27 12:00:00,Portal,Business,100000.00,Online,East,Rejected
L0061,Check completeness,2025-04-28 04:57:00,Ben,Business,100000.00,Online,East,Rejected
L0061,Request documents,2025-04-28 06:05:00,Chen,Business,100000.00,Online,East,Rejected
L0061,Receive documents,2025-05-02 02:17:00,Chen,Business,100000.00,Online,East,Rejected
L0061,Request documents,2025-05-02 05:41:00,Dana,Business,100000.00,Online,East,Rejected
L0061,Receive documents,2025-05-08 21:28:00,Ben,Business,100000.00,Online,East,Rejected
L0061,Assess credit,2025-05-09 08:08:00,Farah,Business,100000.00,Online,East,Rejected
L0061,Manual review,2025-05-10 16:06:00,Gil,Business,100000.00,Online,East,Rejected
L0061,Reject application,2025-05-12 00:02:00,Eli,Business,100000.00,Online,East,Rejected
L0062,Submit application,2025-05-17 13:00:00,Portal,Personal,8900.00,Online,West,Approved
L0062,Check completeness,2025-05-18 12:19:00,Ana,Personal,8900.00,Online,West,Approved
L0062,Assess credit,2025-05-19 07:09:00,Eli,Personal,8900.00,Online,West,Approved
L0062,Approve application,2025-05-19 16:56:00,Farah,Personal,8900.00,Online,West,Approved
L0062,Send offer,2025-05-19 22:07:00,Ana,Personal,8900.00,Online,West,Approved
L0062,Sign contract,2025-05-26 04:52:00,Ana,Personal,8900.00,Online,West,Approved
L0063,Submit application,2025-06-25 16:00:00,Ben,Personal,4800.00,Branch,East,Approved
L0063,Check completeness,2025-06-26 15:15:00,Ana,Personal,4800.00,Branch,East,Approved
L0063,Assess credit,2025-06-27 11:18:00,Farah,Personal,4800.00,Branch,East,Approved
L0063,Approve application,2025-06-28 01:12:00,Eli,Personal,4800.00,Branch,East,Approved
L0063,Send offer,2025-06-28 08:31:00,Ben,Personal,4800.00,Branch,East,Approved
L0063,Sign contract,2025-07-02 06:54:00,Dana,Personal,4800.00,Branch,East,Approved
L0064,Submit application,2025-03-01 13:00:00,Portal,Business,139500.00,Online,West,Approved
L0064,Check completeness,2025-03-02 01:58:00,Ana,Business,139500.00,Online,West,Approved
L0064,Request documents,2025-03-02 06:38:00,Chen,Business,139500.00,Online,West,Approved
L0064,Receive documents,2025-03-04 22:05:00,Ben,Business,139500.00,Online,West,Approved
L0064,Assess credit,2025-03-05 17:45:00,Eli,Business,139500.00,Online,West,Approved
L0064,Manual review,2025-03-07 23:34:00,Gil,Business,139500.00,Online,West,Approved
L0064,Approve application,2025-03-08 06:59:00,Eli,Business,139500.00,Online,West,Approved
L0064,Send offer,2025-03-08 12:41:00,Ben,Business,139500.00,Online,West,Approved
L0064,Sign contract,2025-03-13 10:05:00,Ana,Business,139500.00,Online,West,Approved
L0065,Submit application,2025-01-23 13:00:00,Ana,Personal,16100.00,Branch,West,Approved
L0065,Check completeness,2025-01-24 06:15:00,Chen,Personal,16100.00,Branch,West,Approved
L0065,Assess credit,2025-01-25 12:27:00,Farah,Personal,16100.00,Branch,West,Approved
L0065,Approve application,2025-01-25 17:21:00,Farah,Personal,16100.00,Branch,West,Approved
L0065,Send offer,2025-01-26 00:34:00,Ana,Personal,16100.00,Branch,West,Approved
L0065,Sign contract,2025-01-27 09:54:00,Dana,Personal,16100.00,Branch,West,Approved
L0066,Submit application,2025-01-17 14:00:00,Dana,Mortgage,116700.00,Branch,East,Rejected
L0066,Check completeness,2025-01-17 19:21:00,Ana,Mortgage,116700.00,Branch,East,Rejected
L0066,Reject application,2025-01-17 23:07:00,Ben,Mortgage,116700.00,Branch,East,Rejected
L0067,Submit application,2025-05-22 16:00:00,Ana,Personal,5800.00,Branch,North,Approved
L0067,Check completeness,2025-05-23 04:25:00,Dana,Personal,5800.00,Branch,North,Approved
L0067,Request documents,2025-05-23 06:24:00,Dana,Personal,5800.00,Branch,North,Approved
L0067,Receive documents,2025-05-27 01:10:00,Ben,Personal,5800.00,Branch,North,Approved
L0067,Assess credit,2025-05-28 16:26:00,Eli,Personal,5800.00,Branch,North,Approved
L0067,Approve application,2025-05-29 10:04:00,Eli,Personal,5800.00,Branch,North,Approved
L0067,Send offer,2025-05-29 17:30:00,Ben,Personal,5800.00,Branch,North,Approved
L0067,Sign contract,2025-06-02 22:48:00,Chen,Personal,5800.00,Branch,North,Approved
L0068,Submit application,2025-01-13 16:00:00,Portal,Auto,16500.00,Online,North,Approved
L0068,Check completeness,2025-01-14 12:55:00,Chen,Auto,16500.00,Online,North,Approved
L0068,Request documents,2025-01-14 15:16:00,Ben,Auto,16500.00,Online,North,Approved
L0068,Receive documents,2025-01-17 06:21:00,Dana,Auto,16500.00,Online,North,Approved
L0068,Assess credit,2025-01-18 06:22:00,Eli,Auto,16500.00,Online,North,Approved
L0068,Approve application,2025-01-19 00:29:00,Eli,Auto,16500.00,Online,North,Approved
L0068,Send offer,2025-01-19 02:32:00,Chen,Auto,16500.00,Online,North,Approved
L0068,Sign contract,2025-01-23 11:50:00,Dana,Auto,16500.00,Online,North,Approved
L0069,Submit application,2025-06-25 14:00:00,Portal,Personal,2300.00,Online,South,Approved
L0069,Check completeness,2025-06-25 19:51:00,Chen,Personal,2300.00,Online,South,Approved
L0069,Assess credit,2025-06-26 00:40:00,Farah,Personal,2300.00,Online,South,Approved
L0069,Approve application,2025-06-26 13:16:00,Farah,Personal,2300.00,Online,South,Approved
L0069,Send offer,2025-06-26 18:39:00,Chen,Personal,2300.00,Online,South,Approved
L0069,Sign contract,2025-07-03 09:06:00,Dana,Personal,2300.00,Online,South,Approved
L0070,Submit application,2025-05-12 10:00:00,Portal,Personal,9100.00,Online,North,Approved
L0070,Check completeness,2025-05-13 05:08:00,Ana,Personal,9100.00,Online,North,Approved
L0070,Assess credit,2025-05-13 11:40:00,Farah,Personal,9100.00,Online,North,Approved
L0070,Approve application,2025-05-13 22:39:00,Farah,Personal,9100.00,Online,North,Approved
L0070,Send offer,2025-05-14 04:49:00,Chen,Personal,9100.00,Online,North,Approved
L0070,Sign contract,2025-05-19 20:48:00,Ana,Personal,9100.00,Online,North,Approved
L0071,Submit application,2025-04-16 11:00:00,Ana,Business,34900.00,Branch,North,Rejected
L0071,Check completeness,2025-04-17 02:14:00,Ana,Business,34900.00,Branch,North,Rejected
L0071,Reject application,2025-04-17 06:50:00,Chen,Business,34900.00,Branch,North,Rejected
L0072,Submit application,2025-06-02 08:00:00,Ben,Business,140200.00,Broker,East,Rejected
L0072,Check completeness,2025-06-02 10:29:00,Chen,Business,140200.00,Broker,East,Rejected
L0072,Request documents,2025-06-02 12:47:00,Ana,Business,140200.00,Broker,East,Rejected
L0072,Receive documents,2025-06-08 13:13:00,Chen,Business,140200.00,Broker,East,Rejected
L0072,Assess credit,2025-06-09 09:59:00,Eli,Business,140200.00,Broker,East,Rejected
L0072,Manual review,2025-06-11 09:03:00,Gil,Business,140200.00,Broker,East,Rejected
L0072,Reject application,2025-06-11 23:19:00,Farah,Business,140200.00,Broker,East,Rejected
L0073,Submit application,2025-05-16 09:00:00,Ben,Auto,15100.00,Broker,North,Approved
L0073,Check completeness,2025-05-17 04:03:00,Chen,Auto,15100.00,Broker,North,Approved
L0073,Assess credit,2025-05-17 13:21:00,Eli,Auto,15100.00,Broker,North,Approved
L0073,Approve application,2025-05-18 05:54:00,Farah,Auto,15100.00,Broker,North,Approved
L0073,Send offer,2025-05-18 07:02:00,Ben,Auto,15100.00,Broker,North,Approved
L0073,Sign contract,2025-05-23 20:04:00,Dana,Auto,15100.00,Broker,North,Approved
L0074,Submit application,2025-05-30 12:00:00,Portal,Personal,13800.00,Online,East,Approved
L0074,Check completeness,2025-05-30 18:39:00,Chen,Personal,13800.00,Online,East,Approved
L0074,Assess credit,2025-06-01 10:01:00,Eli,Personal,13800.00,Online,East,Approved
L0074,Approve application,2025-06-02 09:12:00,Eli,Personal,13800.00,Online,East,Approved
L0074,Send offer,2025-06-02 14:45:00,Dana,Personal,13800.00,Online,East,Approved
L0074,Sign contract,2025-06-04 07:09:00,Ben,Personal,13800.00,Online,East,Approved
L0075,Submit application,2025-02-16 10:00:00,Dana,Personal,3300.00,Broker,North,Approved
L0075,Check completeness,2025-02-16 20:24:00,Ben,Personal,3300.00,Broker,North,Approved
L0075,Assess credit,2025-02-18 12:36:00,Eli,Personal,3300.00,Broker,North,Approved
L0075,Approve application,2025-02-19 10:13:00,Eli,Personal,3300.00,Broker,North,Approved
L0075,Send offer,2025-02-19 15:25:00,Dana,Personal,3300.00,Broker,North,Approved
L0075,Sign contract,2025-02-22 07:35:00,Ben,Personal,3300.00,Broker,North,Approved
L0076,Submit application,2025-03-09 15:00:00,Ben,Mortgage,323300.00,Broker,South,Rejected
L0076,Check completeness,2025-03-10 13:21:00,Chen,Mortgage,323300.00,Broker,South,Rejected
L0076,Request documents,2025-03-10 15:35:00,Ben,Mortgage,323300.00,Broker,South,Rejected
L0076,Receive documents,2025-03-19 07:37:00,Dana,Mortgage,323300.00,Broker,South,Rejected
L0076,Assess credit,2025-03-20 15:14:00,Eli,Mortgage,323300.00,Broker,South,Rejected
L0076,Manual review,2025-03-22 18:17:00,Gil,Mortgage,323300.00,Broker,South,Rejected
L0076,Reject application,2025-03-24 10:49:00,Farah,Mortgage,323300.00,Broker,South,Rejected
L0077,Submit application,2025-02-14 09:00:00,Dana,Personal,17100.00,Branch,East,Approved
L0077,Check completeness,2025-02-15 06:48:00,Ben,Personal,17100.00,Branch,East,Approved
L0077,Assess credit,2025-02-15 15:43:00,Farah,Personal,17100.00,Branch,East,Approved
L0077,Approve application,2025-02-16 11:52:00,Eli,Personal,17100.00,Branch,East,Approved
L0077,Send offer,2025-02-16 14:37:00,Ana,Personal,17100.00,Branch,East,Approved
L0077,Sign contract,2025-02-21 01:23:00,Ben,Personal,17100.00,Branch,East,Approved
L0078,Submit application,2025-04-17 15:00:00,Portal,Mortgage,243400.00,Online,South,Rejected
L0078,Check completeness,2025-04-18 10:43:00,Chen,Mortgage,243400.00,Online,South,Rejected
L0078,Reject application,2025-04-18 18:00:00,Ben,Mortgage,243400.00,Online,South,Rejected
L0079,Submit application,2025-02-03 11:00:00,Ben,Mortgage,83500.00,Broker,East,Approved
L0079,Check completeness,2025-02-04 02:17:00,Ben,Mortgage,83500.00,Broker,East,Approved
L0079,Assess credit,2025-02-05 03:30:00,Farah,Mortgage,83500.00,Broker,East,Approved
L0079,Manual review,2025-02-06 16:21:00,Gil,Mortgage,83500.00,Broker,East,Approved
L0079,Approve application,2025-02-06 21:40:00,Farah,Mortgage,83500.00,Broker,East,Approved
L0079,Send offer,2025-02-06 22:54:00,Ben,Mortgage,83500.00,Broker,East,Approved
L0079,Sign contract,2025-02-12 08:14:00,Ben,Mortgage,83500.00,Broker,East,Approved
L0080,Submit application,2025-02-14 12:00:00,Ben,Personal,10800.00,Broker,East,Rejected
L0080,Check completeness,2025-02-14 17:42:00,Chen,Personal,10800.00,Broker,East,Rejected
L0080,Request documents,2025-02-14 20:29:00,Ben,Personal,10800.00,Broker,East,Rejected
L0080,Receive documents,2025-02-23 17:07:00,Ben,Personal,10800.00,Broker,East,Rejected
L0080,Request documents,2025-02-23 20:09:00,Chen,Personal,10800.00,Broker,East,Rejected
L0080,Receive documents,2025-03-03 01:21:00,Ben,Personal,10800.00,Broker,East,Rejected
L0080,Assess credit,2025-03-04 08:35:00,Eli,Personal,10800.00,Broker,East,Rejected
L0080,Reject application,2025-03-06 04:51:00,Farah,Personal,10800.00,Broker,East,Rejected
L0081,Submit application,2025-06-16 14:00:00,Portal,Personal,2600.00,Online,South,Rejected
L0081,Check completeness,2025-06-17 12:27:00,Ana,Personal,2600.00,Online,South,Rejected
L0081,Reject application,2025-06-17 16:20:00,Chen,Personal,2600.00,Online,South,Rejected
L0082,Submit application,2025-05-15 13:00:00,Portal,Personal,16300.00,Online,South,Approved
L0082,Check completeness,2025-05-16 04:18:00,Ana,Personal,16300.00,Online,South,Approved
L0082,Assess credit,2025-05-17 05:27:00,Eli,Personal,16300.00,Online,South,Approved
L0082,Approve application,2025-05-18 04:34:00,Eli,Personal,16300.00,Online,South,Approved
L0082,Send offer,2025-05-18 10:13:00,Ana,Personal,16300.00,Online,South,Approved
L0082,Sign contract,2025-05-24 08:26:00,Chen,Personal,16300.00,Online,South,Approved
L0083,Submit application,2025-05-19 16:00:00,Portal,Auto,20800.00,Online,East,Approved
